center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rotation,angle_deg,image,bbox_rot
407.8999938964844,27.170000076293945,391.635009765625,2.7149999141693115,32.529998779296875,48.90999984741211,,261.8,d38ea15e-color_aug_5.png,0.0
411.41900634765625,91.48100280761719,393.8269958496094,67.197998046875,35.18299865722656,48.56399917602539,,58.1,d38ea15e-color_aug_5.png,0.0
412.8030090332031,158.09800720214844,387.8290100097656,141.3719940185547,49.94900131225586,33.452999114990234,,26.7,d38ea15e-color_aug_5.png,0.0
333.4960021972656,199.80299377441406,315.2309875488281,182.72799682617188,36.53099822998047,34.150001525878906,,57.3831,a12a596c-color_aug_1.png,0.0
312.44000244140625,166.03199768066406,293.49700927734375,149.92100524902344,37.887001037597656,32.2239990234375,,282.5831,a12a596c-color_aug_1.png,0.0
290.03900146484375,132.2220001220703,272.1730041503906,115.40299987792969,35.73099899291992,33.638999938964844,,217.3831,a12a596c-color_aug_1.png,0.0
338.7170104980469,111.62799835205078,320.69500732421875,95.43199920654297,36.04499816894531,32.39099884033203,,277.7831,a12a596c-color_aug_1.png,0.0
360.7860107421875,144.4510040283203,340.0260009765625,129.33999633789062,41.520999908447266,30.222000122070312,,358.8831,a12a596c-color_aug_1.png,0.0
382.8389892578125,177.69400024414062,362.13299560546875,162.58299255371094,41.4119987487793,30.22100067138672,,356.9831,a12a596c-color_aug_1.png,0.0
356.8999938964844,198.89999389648438,342.5,177.60000610351562,28.799999237060547,42.599998474121094,,84.2,a12a596c-color_aug_2.png,0.0
356.54998779296875,142.1999969482422,339.79998779296875,123.69999694824219,33.5,37.0,,309.4,a12a596c-color_aug_2.png,0.0
354.75,84.69999694824219,340.79998779296875,63.599998474121094,27.899999618530273,42.20000076293945,,244.2,a12a596c-color_aug_2.png,0.0
422.04998779296875,84.25,407.1000061035156,64.69999694824219,29.899999618530273,39.099998474121094,,304.6,a12a596c-color_aug_2.png,0.0
424.1499938964844,140.25,402.8999938964844,125.69999694824219,42.5,29.100000381469727,,25.7,a12a596c-color_aug_2.png,0.0
425.95001220703125,196.8000030517578,404.79998779296875,182.1999969482422,42.29999923706055,29.200000762939453,,23.8,a12a596c-color_aug_2.png,0.0
366.39898681640625,220.74600219726562,348.781005859375,203.0709991455078,35.23500061035156,35.349998474121094,,105.884,a12a596c-color_aug_3.png,0.0
383.49700927734375,183.572998046875,364.927001953125,167.1179962158203,37.13999938964844,32.90999984741211,,331.084,a12a596c-color_aug_3.png,0.0
399.7229919433594,145.5,382.51300048828125,128.07200622558594,34.41899871826172,34.85499954223633,,265.884,a12a596c-color_aug_3.png,0.0
451.70599365234375,162.70700073242188,434.20001220703125,146.0330047607422,35.0099983215332,33.34700012207031,,326.284,a12a596c-color_aug_3.png,0.0
436.1700134277344,199.8769989013672,415.3429870605469,184.8350067138672,41.65399932861328,30.083999633789062,,47.384,a12a596c-color_aug_3.png,0.0
420.2349853515625,237.32899475097656,399.4700012207031,222.281005859375,41.529998779296875,30.097000122070312,,45.484,a12a596c-color_aug_3.png,0.0
334.6310119628906,158.39700317382812,321.010009765625,138.25100708007812,27.239999771118164,40.292999267578125,,84.2,a12a596c-color_aug_4.png,0.0
334.29998779296875,104.76799774169922,318.4570007324219,87.2699966430664,31.68600082397461,34.99599838256836,,309.4,a12a596c-color_aug_4.png,0.0
332.59698486328125,50.38199996948242,319.40301513671875,30.424999237060547,26.388999938964844,39.91400146484375,,244.2,a12a596c-color_aug_4.png,0.0
396.25201416015625,49.957000732421875,382.11199951171875,31.465999603271484,28.2810001373291,36.981998443603516,,304.6,a12a596c-color_aug_4.png,0.0
398.2380065917969,102.92400360107422,378.1390075683594,89.16200256347656,40.198001861572266,27.52400016784668,,25.7,a12a596c-color_aug_4.png,0.0
399.9410095214844,156.41099548339844,379.9360046386719,142.6009979248047,40.00899887084961,27.618000030517578,,23.8,a12a596c-color_aug_4.png,0.0
361.8999938964844,215.89999389648438,347.5,194.60000610351562,28.799999237060547,42.599998474121094,,84.2,a12a596c-color_aug_5.png,0.0
361.54998779296875,159.1999969482422,344.79998779296875,140.6999969482422,33.5,37.0,,309.4,a12a596c-color_aug_5.png,0.0
359.75,101.69999694824219,345.79998779296875,80.5999984741211,27.899999618530273,42.20000076293945,,244.2,a12a596c-color_aug_5.png,0.0
427.04998779296875,101.25,412.1000061035156,81.69999694824219,29.899999618530273,39.099998474121094,,304.6,a12a596c-color_aug_5.png,0.0
429.1499938964844,157.25,407.8999938964844,142.6999969482422,42.5,29.100000381469727,,25.7,a12a596c-color_aug_5.png,0.0
430.95001220703125,213.8000030517578,409.79998779296875,199.1999969482422,42.29999923706055,29.200000762939453,,23.8,a12a596c-color_aug_5.png,0.0
356.99798583984375,204.91000366210938,340.4209899902344,186.00999450683594,33.15399932861328,37.79999923706055,,95.3163,291c88b4-color_aug_1.png,0.0
369.4460144042969,161.7220001220703,351.9739990234375,144.47000122070312,34.94300079345703,34.50299835205078,,319.7163,291c88b4-color_aug_1.png,0.0
380.739990234375,119.33599853515625,363.5929870605469,102.40499877929688,34.292999267578125,33.86199951171875,,245.0163,291c88b4-color_aug_1.png,0.0
438.57598876953125,132.1840057373047,417.7460021972656,117.61100006103516,41.6609992980957,29.145999908447266,,351.4163,291c88b4-color_aug_1.png,0.0
416.0329895019531,217.80999755859375,395.00299072265625,203.08700561523438,42.06100082397461,29.445999145507812,,32.8163,291c88b4-color_aug_1.png,0.0
426.8240051269531,174.43299865722656,405.7909851074219,159.24200439453125,42.066001892089844,30.382999420166016,,35.3163,291c88b4-color_aug_1.png,0.0
319.83599853515625,180.21499633789062,305.1400146484375,159.60699462890625,29.392000198364258,41.21699905395508,,79.9953,291c88b4-color_aug_2.png,0.0
318.9989929199219,125.78199768066406,302.9010009765625,107.8219985961914,32.19599914550781,35.91899871826172,,305.3948,291c88b4-color_aug_2.png,0.0
317.2179870605469,73.20899963378906,301.5119934082031,55.77299880981445,31.410999298095703,34.87200164794922,,230.2021,291c88b4-color_aug_2.png,0.0
382.1319885253906,74.24600219726562,361.41900634765625,60.88399887084961,41.42599868774414,26.722999572753906,,338.3077,291c88b4-color_aug_2.png,0.0
386.7900085449219,180.94000244140625,365.6319885253906,167.14999389648438,42.316001892089844,27.582000732421875,,19.4164,291c88b4-color_aug_2.png,0.0
383.7550048828125,126.73899841308594,362.8399963378906,112.47799682617188,41.83000183105469,28.52199935913086,,21.7556,291c88b4-color_aug_2.png,0.0
351.65899658203125,208.15199279785156,335.63800048828125,187.78500366210938,32.04199981689453,40.73400115966797,,89.4336,291c88b4-color_aug_3.png,0.0
359.29998779296875,159.1490020751953,342.1700134277344,140.61900329589844,34.2599983215332,37.06100082397461,,312.6671,291c88b4-color_aug_3.png,0.0
365.9110107421875,110.80599975585938,349.04998779296875,92.48999786376953,33.72100067138672,36.632999420166016,,240.9955,291c88b4-color_aug_3.png,0.0
426.2090148925781,120.33999633789062,405.32000732421875,105.08599853515625,41.77899932861328,30.506999969482422,,345.769,291c88b4-color_aug_3.png,0.0
412.77099609375,217.6060028076172,391.81201171875,202.4239959716797,41.91699981689453,30.363000869750977,,29.2382,291c88b4-color_aug_3.png,0.0
418.9169921875,168.54600524902344,397.9259948730469,152.70700073242188,41.98099899291992,31.679000854492188,,31.833,291c88b4-color_aug_3.png,0.0
329.885009765625,197.5570068359375,311.9639892578125,180.78500366210938,35.84199905395508,33.54499816894531,,60.5592,291c88b4-color_aug_4.png,0.0
314.91400146484375,163.05799865722656,296.62799072265625,147.54200744628906,36.573001861572266,31.030000686645508,,286.6501,291c88b4-color_aug_4.png,0.0
299.6109924316406,129.8040008544922,281.6759948730469,114.7040023803711,35.869998931884766,30.198999404907227,,208.6527,291c88b4-color_aug_4.png,0.0
350.3059997558594,113.05500030517578,330.0639953613281,99.30500030517578,40.48400115966797,27.5,,317.4289,291c88b4-color_aug_4.png,0.0
381.6659851074219,179.90899658203125,361.1929931640625,165.7689971923828,40.94599914550781,28.280000686645508,,356.4792,291c88b4-color_aug_4.png,0.0
365.2619934082031,146.2259979248047,344.7019958496094,131.86099243164062,41.12099838256836,28.731000900268555,,359.0159,291c88b4-color_aug_4.png,0.0
376.99200439453125,202.9029998779297,361.9440002441406,182.24099731445312,30.094999313354492,41.32500076293945,,85.4686,291c88b4-color_aug_5.png,0.0
381.3999938964844,150.08700561523438,364.9150085449219,131.70199584960938,32.96900177001953,36.76900100708008,,309.8686,291c88b4-color_aug_5.png,0.0
384.72900390625,98.41999816894531,368.552001953125,80.3759994506836,32.35499954223633,36.08599853515625,,235.1686,291c88b4-color_aug_5.png,0.0
449.9590148925781,102.93399810791016,428.90301513671875,88.63800048828125,42.112998962402344,28.591999053955078,,341.5686,291c88b4-color_aug_5.png,0.0
443.52899169921875,207.25999450683594,422.27301025390625,192.81300354003906,42.51300048828125,28.89299964904785,,22.9686,291c88b4-color_aug_5.png,0.0
446.1059875488281,154.52499389648438,424.9570007324219,139.48300170898438,42.29899978637695,30.08300018310547,,25.4686,291c88b4-color_aug_5.png,0.0
373.45001220703125,223.3000030517578,359.79998779296875,201.8000030517578,27.299999237060547,43.0,,83.8,2c073c5b-color_aug_1.png,0.0
374.70001220703125,166.35000610351562,360.3999938964844,144.8000030517578,28.600000381469727,43.099998474121094,,275.0,2c073c5b-color_aug_1.png,0.0
373.8500061035156,110.19999694824219,359.29998779296875,89.4000015258789,29.100000381469727,41.599998474121094,,271.6,2c073c5b-color_aug_1.png,0.0
442.54998779296875,111.30000305175781,427.29998779296875,90.69999694824219,30.5,41.20000076293945,,300.8,2c073c5b-color_aug_1.png,0.0
443.25,167.39999389648438,421.79998779296875,152.5,42.900001525878906,29.799999237060547,,349.8,2c073c5b-color_aug_1.png,0.0
442.75,224.10000610351562,421.20001220703125,209.89999389648438,43.099998474121094,28.399999618530273,,0.0,2c073c5b-color_aug_1.png,0.0
341.56298828125,191.68499755859375,326.5820007324219,171.83900451660156,29.961000442504883,39.69200134277344,,76.4414,2c073c5b-color_aug_2.png,0.0
335.9949951171875,142.96200561523438,320.4159851074219,123.0009994506836,31.158000946044922,39.92100143432617,,267.6414,2c073c5b-color_aug_2.png,0.0
328.60699462890625,95.1520004272461,312.88800048828125,75.80400085449219,31.437999725341797,38.69599914550781,,264.2414,2c073c5b-color_aug_2.png,0.0
391.3890075683594,88.52100372314453,375.05499267578125,69.26699829101562,32.66699981689453,38.50899887084961,,293.4414,2c073c5b-color_aug_2.png,0.0
398.6340026855469,136.30499267578125,377.3179931640625,121.2300033569336,42.632999420166016,30.149999618530273,,342.4414,2c073c5b-color_aug_2.png,0.0
404.8559875488281,184.73199462890625,383.531005859375,170.24400329589844,42.6510009765625,28.976999282836914,,352.6414,2c073c5b-color_aug_2.png,0.0
349.8429870605469,188.3509979248047,336.4649963378906,167.27999877929688,26.756000518798828,42.141998291015625,,83.8,2c073c5b-color_aug_3.png,0.0
351.0679931640625,132.53700256347656,337.0530090332031,111.41600036621094,28.030000686645508,42.2400016784668,,275.0,2c073c5b-color_aug_3.png,0.0
350.2349853515625,77.50599670410156,335.9750061035156,57.12099838256836,28.520000457763672,40.77000045776367,,271.6,2c073c5b-color_aug_3.png,0.0
417.56500244140625,78.58499908447266,402.6189880371094,58.39500045776367,29.892000198364258,40.37799835205078,,300.8,2c073c5b-color_aug_3.png,0.0
418.2510070800781,133.5659942626953,397.2279968261719,118.96299743652344,42.04399871826172,29.20599937438965,,349.8,2c073c5b-color_aug_3.png,0.0
417.760986328125,189.13499450683594,396.6400146484375,175.21800231933594,42.2400016784668,27.833999633789062,,0.0,2c073c5b-color_aug_3.png,0.0
341.9129943847656,175.8800048828125,327.1310119628906,153.63600158691406,29.56399917602539,44.48899841308594,,85.8932,2c073c5b-color_aug_4.png,0.0
345.27301025390625,117.63700103759766,329.9750061035156,95.79199981689453,30.59600067138672,43.68899917602539,,277.0422,2c073c5b-color_aug_4.png,0.0
346.4309997558594,61.41899871826172,331.0580139160156,40.59400177001953,30.746000289916992,41.64899826049805,,273.6748,2c073c5b-color_aug_4.png,0.0
416.3169860839844,61.571998596191406,400.1159973144531,40.6879997253418,32.4010009765625,41.76900100708008,,302.2295,2c073c5b-color_aug_4.png,0.0
415.7250061035156,118.38400268554688,393.0559997558594,103.05000305175781,45.3390007019043,30.667999267578125,,349.7917,2c073c5b-color_aug_4.png,0.0
413.80999755859375,177.093994140625,390.8320007324219,162.13699340820312,45.95600128173828,29.913999557495117,,0.3513,2c073c5b-color_aug_4.png,0.0
327.3299865722656,196.97000122070312,309.9230041503906,179.08900451660156,34.814998626708984,35.76100158691406,,61.9983,2c073c5b-color_aug_5.png,0.0
310.4859924316406,158.86700439453125,292.5539855957031,140.781005859375,35.862998962402344,36.17300033569336,,253.1983,2c073c5b-color_aug_5.png,0.0
292.2489929199219,121.85299682617188,274.3559875488281,104.1969985961914,35.78499984741211,35.310001373291016,,249.7983,2c073c5b-color_aug_5.png,0.0
346.34100341796875,104.35600280761719,327.9639892578125,86.64800262451172,36.755001068115234,35.41600036621094,,278.9983,2c073c5b-color_aug_5.png,0.0
364.44500732421875,141.3780059814453,343.0010070800781,125.80500030517578,42.888999938964844,31.145000457763672,,327.9983,2c073c5b-color_aug_5.png,0.0
381.7980041503906,179.11500549316406,360.4939880371094,163.97999572753906,42.606998443603516,30.270000457763672,,338.1983,2c073c5b-color_aug_5.png,0.0
362.41400146484375,217.50599670410156,343.4150085449219,200.98599243164062,37.99800109863281,33.03900146484375,,80.3392,5cacee7d-color_aug_1.png,0.0
382.3890075683594,183.24000549316406,364.0199890136719,166.10899353027344,36.73699951171875,34.262001037597656,,304.5392,5cacee7d-color_aug_1.png,0.0
402.8559875488281,149.06199645996094,384.5780029296875,131.99099731445312,36.55500030517578,34.143001556396484,,294.7392,5cacee7d-color_aug_1.png,0.0
451.7980041503906,170.35899353027344,433.8789978027344,154.072998046875,35.8390007019043,32.57099914550781,,324.4392,5cacee7d-color_aug_1.png,0.0
431.68798828125,203.406005859375,413.5719909667969,186.65199279785156,36.231998443603516,33.507999420166016,,327.5392,5cacee7d-color_aug_1.png,0.0
411.7539978027344,238.28900146484375,391.35699462890625,222.11399841308594,40.79399871826172,32.349998474121094,,351.6392,5cacee7d-color_aug_1.png,0.0
352.4939880371094,184.33299255371094,335.8909912109375,164.97300720214844,33.20600128173828,38.720001220703125,,54.2471,5cacee7d-color_aug_2.png,0.0
352.00799560546875,127.6709976196289,337.23199462890625,106.48300170898438,29.552000045776367,42.37699890136719,,278.3192,5cacee7d-color_aug_2.png,0.0
352.1239929199219,71.02799987792969,337.4700012207031,49.96099853515625,29.308000564575195,42.132999420166016,,268.5144,5cacee7d-color_aug_2.png,0.0
420.0710144042969,73.05699920654297,405.17401123046875,53.37099838256836,29.795000076293945,39.37200164794922,,298.2271,5cacee7d-color_aug_2.png,0.0
419.7019958496094,128.04299926757812,404.9330139160156,107.44100189208984,29.538999557495117,41.20500183105469,,301.3145,5cacee7d-color_aug_2.png,0.0
420.7439880371094,185.55099487304688,401.18701171875,168.1719970703125,39.1150016784668,34.75699996948242,,325.5271,5cacee7d-color_aug_2.png,0.0
358.6730041503906,207.8509979248047,340.5459899902344,190.48199462890625,36.25400161743164,34.737998962402344,,69.6898,5cacee7d-color_aug_3.png,0.0
371.3039855957031,166.5469970703125,354.2279968261719,148.15899658203125,34.15299987792969,36.7760009765625,,293.8898,5cacee7d-color_aug_3.png,0.0
384.4649963378906,125.25499725341797,367.4830017089844,106.92400360107422,33.9640007019043,36.66299819946289,,284.0898,5cacee7d-color_aug_3.png,0.0
440.2340087890625,140.38400268554688,423.4100036621094,123.03199768066406,33.64899826049805,34.70199966430664,,313.7898,5cacee7d-color_aug_3.png,0.0
427.17498779296875,180.36399841308594,410.27899169921875,162.4239959716797,33.792999267578125,35.88100051879883,,316.8898,5cacee7d-color_aug_3.png,0.0
414.7330017089844,222.34300231933594,394.6679992675781,205.84300231933594,40.130001068115234,33.000999450683594,,340.9898,5cacee7d-color_aug_3.png,0.0
357.9230041503906,205.69500732421875,339.9679870605469,188.12600708007812,35.9109992980957,35.13800048828125,,67.6696,5cacee7d-color_aug_4.png,0.0
369.0580139160156,162.8070068359375,352.239990234375,144.1280059814453,33.637001037597656,37.35900115966797,,291.8696,5cacee7d-color_aug_4.png,0.0
380.73199462890625,119.91500091552734,364.0090026855469,101.29100036621094,33.446998596191406,37.24599838256836,,282.0696,5cacee7d-color_aug_4.png,0.0
437.9159851074219,133.69200134277344,421.3089904785156,116.09300231933594,33.2140007019043,35.198001861572266,,311.7696,5cacee7d-color_aug_4.png,0.0
426.2929992675781,175.23300170898438,409.6390075683594,157.01699829101562,33.30699920654297,36.430999755859375,,314.8696,5cacee7d-color_aug_4.png,0.0
